date,city,temperature,humidity,wind_speed
2018-06-05,Lviv,21.1,71.9,15.3
2022-02-19,Lviv,-1.3,34.8,17.6
2020-12-17,Lviv,-9.8,57.7,3.9
2020-04-25,Dnipro,-19.5,31.0,4.4
2024-12-31,Kyiv,26.2,75.4,14.2
2016-03-03,Kyiv,-13.6,78.7,5.6
2019-09-01,Odesa,5.4,94.2,4.8
2019-09-24,Odesa,-16.8,99.4,7.9
2017-01-16,Odesa,-13.6,37.7,19.2
2017-01-21,Kharkiv,-17.0,48.2,8.8
2021-08-21,Dnipro,19.3,42.1,2.5
2021-03-17,Kyiv,-10.8,65.3,14.2
2015-11-16,Kyiv,-6.6,35.8,0.7
2017-08-03,Kyiv,19.0,34.6,11.2
2024-03-28,Kyiv,-17.3,88.1,7.3
2019-11-17,Lviv,23.0,65.8,15.2
2018-12-29,Dnipro,23.5,58.2,7.9
2019-04-24,Kyiv,13.6,32.3,3.2
2017-05-02,Kharkiv,29.8,47.8,17.5
2023-10-14,Kyiv,22.3,97.9,18.4
2018-10-15,Odesa,10.2,47.6,12.2
2018-12-15,Kyiv,26.4,63.6,15.2
2021-01-27,Odesa,27.3,94.3,7.2
2022-01-18,Kyiv,-19.5,52.5,16.8
2020-07-25,Kyiv,11.1,46.6,4.1
2022-04-13,Dnipro,9.5,75.0,3.1
2024-02-11,Lviv,4.5,60.2,14.5
2016-03-18,Odesa,22.1,40.4,9.8
2016-08-23,Odesa,27.7,50.1,2.3
2021-07-16,Kharkiv,20.6,56.1,18.3
2022-12-31,Dnipro,4.5,35.0,3.2
2022-10-18,Kharkiv,29.7,49.2,1.3
2019-12-25,Lviv,3.3,39.6,12.9
2024-03-24,Lviv,-5.3,85.9,6.3
2018-10-11,Dnipro,6.0,34.6,1.0
2024-12-17,Lviv,29.9,79.3,4.3
2018-08-19,Kharkiv,-8.4,48.5,12.4
2022-01-11,Kharkiv,-15.6,97.3,3.8
2015-03-14,Odesa,21.8,96.1,17.1
2016-11-13,Kyiv,26.8,62.8,15.3
2016-02-10,Odesa,3.0,83.8,9.4
2021-08-19,Lviv,0.7,66.0,9.5
2024-10-23,Kyiv,-5.4,49.3,2.6
2021-02-04,Dnipro,-1.9,80.7,9.6
2015-05-04,Odesa,-16.9,57.1,19.2
2020-10-03,Lviv,4.1,72.9,12.7
2024-12-09,Kyiv,-19.1,72.7,17.1
2019-03-01,Kyiv,-6.2,44.7,10.4
2015-05-21,Odesa,19.7,83.6,17.6
2017-07-28,Lviv,-14.1,42.6,3.9
2021-02-26,Odesa,32.1,46.5,5.6
2021-11-20,Dnipro,10.2,45.9,11.0
2016-07-26,Odesa,-14.6,36.1,8.7
2017-09-09,Kyiv,4.4,79.4,14.6
2019-02-06,Odesa,30.2,48.6,18.6
2023-08-21,Odesa,6.0,86.2,8.8
2021-03-17,Odesa,16.9,98.3,1.0
2023-10-20,Dnipro,1.1,92.7,1.2
2022-09-02,Odesa,20.7,78.0,0.9
2015-08-30,Odesa,3.2,65.0,17.4
2019-08-27,Lviv,-18.6,86.0,16.8
2020-09-09,Lviv,9.6,51.4,7.5
2019-06-25,Dnipro,11.4,87.2,3.4
2023-12-11,Dnipro,12.4,73.6,10.7
2020-01-24,Kharkiv,27.5,71.7,7.9
2017-09-11,Kharkiv,-14.5,65.2,12.0
2024-06-07,Odesa,9.7,80.6,11.0
2022-08-08,Odesa,23.7,97.7,10.2
2016-06-30,Kharkiv,8.2,49.8,11.9
2023-08-08,Dnipro,-5.8,63.1,15.4
2018-12-05,Kyiv,8.0,95.5,10.4
2022-04-26,Lviv,21.1,40.0,6.2
2021-02-21,Kharkiv,-12.9,79.9,3.0
2022-06-05,Lviv,28.2,60.3,10.8
2016-05-31,Lviv,10.1,62.1,16.8
2017-07-02,Kharkiv,18.8,83.9,11.2
2021-07-24,Lviv,19.9,70.3,6.3
2019-12-26,Dnipro,14.1,93.0,1.8
2021-08-24,Odesa,25.4,46.1,3.9
2023-11-19,Kharkiv,-2.7,48.0,19.3
2024-08-08,Lviv,-0.3,31.3,0.0
2023-08-28,Kharkiv,14.4,59.7,10.4
2021-10-25,Kharkiv,-3.5,68.9,6.1
2019-07-30,Dnipro,28.6,87.6,19.3
2019-09-13,Dnipro,11.0,45.5,9.8
2018-01-02,Odesa,-4.0,71.9,2.2
2023-05-18,Odesa,-16.7,32.2,18.0
2015-12-04,Odesa,18.1,31.5,13.4
2015-03-22,Odesa,-3.8,84.1,10.7
2023-05-20,Lviv,-17.3,75.5,19.4
2017-05-15,Lviv,-0.1,99.4,17.3
2017-07-17,Dnipro,20.4,42.0,2.7
2018-07-15,Odesa,3.7,59.5,7.1
2021-06-02,Dnipro,-18.9,55.9,6.8
2017-11-25,Dnipro,22.7,73.9,5.5
2015-04-27,Lviv,-5.5,65.2,10.1
2019-08-10,Odesa,29.3,42.0,4.6
2019-06-07,Kharkiv,28.3,92.1,6.3
2018-07-24,Kharkiv,23.4,39.0,9.3
2020-09-03,Odesa,31.7,88.3,15.5
2021-05-05,Dnipro,32.6,58.4,3.8
2021-06-27,Kharkiv,21.8,82.1,16.9
2021-06-15,Odesa,2.7,72.9,13.1
2024-11-11,Kharkiv,23.7,89.1,15.9
2015-09-23,Lviv,-12.9,59.0,18.2
2016-09-10,Kyiv,0.1,95.5,17.3
2022-01-08,Kyiv,-16.2,69.4,10.0
2024-05-30,Lviv,9.6,55.3,0.7
2015-04-21,Lviv,-1.6,50.1,11.2
2018-05-26,Lviv,26.5,80.5,17.8
2016-09-16,Kyiv,-0.7,79.2,6.1
2021-12-18,Lviv,-2.8,78.8,8.1
2016-10-27,Odesa,-16.4,62.1,14.0
2015-05-22,Kyiv,23.0,96.6,19.6
2022-08-21,Dnipro,-4.9,97.0,9.2
2021-07-21,Kyiv,4.0,95.4,1.7
2020-04-19,Kyiv,25.4,53.4,11.3
2015-01-28,Odesa,9.7,47.0,8.2
2024-01-07,Dnipro,-16.2,69.8,11.5
2021-02-03,Dnipro,-7.8,86.2,8.6
2023-07-23,Kharkiv,25.4,58.2,18.5
2019-02-08,Odesa,3.9,30.5,8.6
2020-11-30,Dnipro,-19.2,64.3,10.3
2024-06-16,Kharkiv,-10.1,75.8,8.6
2023-06-21,Lviv,9.2,55.6,11.6
2023-12-03,Kyiv,13.7,67.0,1.8
2022-02-22,Lviv,-10.9,30.2,12.0
2024-01-06,Kharkiv,32.0,60.6,4.0
2017-04-28,Kyiv,24.5,74.0,17.2
2021-11-20,Odesa,-13.0,43.4,8.2
2022-09-15,Lviv,6.9,59.0,18.6
2018-08-04,Lviv,11.4,72.7,11.0
2016-06-29,Odesa,-20.0,78.1,8.4
2022-06-18,Dnipro,-2.7,52.9,19.0
2017-02-24,Dnipro,-13.3,99.3,3.5
2018-09-08,Odesa,5.9,40.9,19.3
2024-08-18,Lviv,-16.9,98.3,18.7
2016-05-25,Kyiv,12.6,82.2,12.9
2024-02-25,Kyiv,1.0,99.4,15.8
2020-05-07,Dnipro,6.9,31.0,6.0
2023-09-01,Kharkiv,-5.5,73.5,3.2
2022-10-08,Kharkiv,-7.1,70.8,4.2
2024-11-24,Kyiv,10.9,38.8,12.5
2020-03-16,Lviv,-16.5,38.0,8.5
2020-08-23,Kyiv,-12.5,48.1,12.9
2016-07-08,Kyiv,-19.6,68.5,15.2
2022-04-10,Dnipro,-0.2,39.5,11.1
2022-02-13,Lviv,19.1,73.6,2.3
2020-05-11,Kyiv,5.0,67.9,0.9
2022-06-09,Lviv,29.7,56.5,4.3
2019-10-09,Kharkiv,30.0,94.5,18.8
2015-01-27,Kharkiv,25.0,56.0,11.4
2022-07-20,Dnipro,15.0,75.7,9.7
2019-07-04,Dnipro,19.8,98.8,19.3
2020-10-12,Kyiv,-16.7,57.1,4.9
2018-12-07,Kharkiv,-9.9,56.9,11.7
2024-12-16,Kharkiv,28.1,59.3,16.8
2018-05-03,Lviv,17.3,35.3,9.7
2015-11-11,Kharkiv,19.2,75.9,17.9
2018-04-30,Lviv,-19.8,70.7,3.9
2016-05-19,Dnipro,15.7,94.5,8.8
2016-04-25,Dnipro,-5.2,43.4,9.8
2018-01-22,Kharkiv,23.0,90.9,19.8
2020-10-11,Odesa,16.8,70.7,4.1
2016-03-02,Lviv,7.4,71.4,17.0
2021-04-18,Kyiv,26.4,46.5,9.3
2018-08-14,Kharkiv,-14.9,78.5,2.7
2016-09-29,Odesa,17.6,72.9,2.4
2024-10-18,Kharkiv,21.4,77.9,9.9
2021-01-17,Kharkiv,15.1,39.4,7.4
2022-03-15,Odesa,-5.2,80.1,7.7
2020-12-24,Odesa,15.0,39.2,9.1
2023-03-06,Lviv,-8.7,92.5,16.0
2024-02-21,Lviv,31.9,32.3,7.9
2017-01-27,Kyiv,14.3,94.0,12.6
2021-10-14,Odesa,0.8,69.7,0.8
2023-09-22,Odesa,-19.6,44.7,10.3
2017-08-10,Kharkiv,33.4,33.5,15.0
2022-10-16,Kyiv,14.6,64.6,12.7
2019-01-12,Kyiv,-3.6,38.9,13.9
2019-05-08,Odesa,15.1,44.8,20.0
2023-02-19,Kyiv,-8.2,95.1,19.7
2017-01-19,Lviv,2.1,63.6,4.6
2019-06-27,Dnipro,2.0,31.1,8.5
2017-03-01,Kharkiv,-18.6,54.1,2.8
2016-11-18,Dnipro,15.6,38.3,15.0
2020-05-23,Lviv,17.1,61.9,11.9
2016-10-21,Lviv,-4.7,87.0,15.4
2020-05-29,Dnipro,28.3,93.9,2.5
2024-08-22,Kharkiv,-18.1,46.9,12.9
2022-07-18,Dnipro,14.9,31.1,5.4
2023-03-28,Dnipro,-11.1,64.1,15.9
2017-01-06,Dnipro,-1.1,81.4,8.7
2024-03-09,Dnipro,-20.0,62.7,1.8
2019-08-28,Kyiv,29.5,34.4,7.8
2024-06-19,Dnipro,4.2,49.9,11.2
2015-01-06,Dnipro,8.4,41.1,1.9
2019-08-21,Dnipro,-19.6,94.2,10.5
2018-11-23,Odesa,22.5,32.3,4.8
2022-09-29,Kyiv,24.6,65.2,9.0
2015-07-16,Lviv,-7.6,41.1,14.5
2024-08-04,Dnipro,-14.9,53.2,5.1
2022-09-23,Dnipro,12.9,47.5,13.3
2016-10-06,Kyiv,-11.9,69.2,15.9
2018-03-30,Odesa,-5.2,32.3,6.3
2017-02-16,Odesa,18.4,93.4,9.7
2021-05-19,Lviv,-19.8,40.0,16.3
2018-10-16,Kyiv,26.6,90.9,14.5
2017-10-09,Kharkiv,23.4,83.8,19.1
2019-01-22,Dnipro,-13.0,90.8,5.0
2022-07-02,Lviv,-7.3,78.0,12.1
2018-06-29,Lviv,13.3,46.3,1.7
2021-03-11,Odesa,-1.7,54.2,7.0
2017-05-02,Lviv,0.3,35.5,8.4
2020-02-22,Kharkiv,4.1,74.6,14.9
2017-04-23,Dnipro,-5.3,50.5,11.0
2016-10-18,Kyiv,8.6,84.5,8.6
2021-06-09,Dnipro,18.2,50.9,18.3
2021-02-06,Odesa,22.4,40.3,3.0
2022-10-01,Kyiv,-7.0,35.4,2.4
2019-12-06,Dnipro,23.9,60.2,14.4
2024-07-29,Odesa,4.8,48.4,14.9
2019-07-13,Dnipro,19.3,57.0,17.5
2019-09-12,Lviv,-3.8,92.2,14.3
2017-11-12,Dnipro,32.9,56.8,9.8
2023-09-14,Odesa,-12.7,96.2,11.8
2021-06-11,Odesa,27.6,30.6,12.1
2016-04-08,Dnipro,-1.5,50.9,11.5
2018-12-10,Lviv,16.9,46.2,8.7
2015-02-06,Kyiv,5.6,46.7,4.3
2018-03-21,Kyiv,2.5,40.8,8.0
2021-01-01,Odesa,5.7,77.2,7.7
2024-01-05,Dnipro,-16.5,61.9,14.1
2022-06-12,Kyiv,-5.6,33.9,1.2
2016-09-03,Kharkiv,-3.6,30.5,16.5
2020-08-10,Lviv,-8.6,65.9,3.3
2023-10-24,Lviv,7.4,83.6,8.4
2016-12-04,Kharkiv,31.1,48.4,16.7
2017-12-12,Kyiv,-7.1,79.8,1.6
2018-10-10,Dnipro,-19.2,46.2,2.3
2016-07-08,Kyiv,-4.4,59.0,3.0
2016-01-09,Kyiv,14.0,57.7,18.8
2018-09-25,Kyiv,-2.6,83.2,9.7
2020-11-10,Odesa,-1.9,53.8,18.9
2023-09-26,Lviv,19.4,84.3,3.3
2023-11-05,Odesa,-17.2,70.3,7.9
2019-11-13,Lviv,7.5,80.2,16.0
2021-04-14,Kharkiv,22.0,95.2,3.0
2015-04-21,Lviv,4.1,72.6,4.4
2017-09-27,Kharkiv,3.4,98.4,17.5
2021-08-18,Kharkiv,-10.0,50.6,17.0
2017-10-23,Lviv,-11.9,98.0,18.9
2022-12-07,Kharkiv,-11.3,68.7,2.3
2020-01-02,Dnipro,27.9,56.5,3.5
2019-07-27,Kharkiv,15.9,89.2,2.1
2019-02-03,Lviv,-19.3,60.8,7.3
2024-11-20,Odesa,3.3,85.6,4.7
2024-05-17,Odesa,-3.6,92.1,5.6
2017-02-14,Kyiv,-4.2,96.8,10.4
2019-02-01,Odesa,6.2,87.1,19.1
2022-01-30,Kyiv,-2.3,93.7,7.7
2017-03-15,Dnipro,-0.8,76.0,11.4
2021-03-24,Kyiv,6.9,99.9,8.7
2024-01-21,Dnipro,0.9,53.7,1.9
2017-10-07,Kyiv,-5.2,82.1,6.0
2021-12-10,Lviv,10.8,39.4,13.5
2016-06-01,Lviv,-9.5,79.4,18.2
2020-01-14,Odesa,32.6,44.3,4.3
2017-11-26,Lviv,2.1,72.8,6.9
2019-03-10,Lviv,32.8,77.1,4.1
2023-03-22,Lviv,3.9,54.5,0.3
2016-10-27,Kharkiv,29.6,39.2,19.4
2021-05-26,Kharkiv,-17.4,80.2,2.4
2024-10-30,Kyiv,-9.3,79.9,3.5
2020-05-04,Dnipro,17.3,91.5,17.4
2016-06-16,Lviv,18.4,99.5,13.7
2022-10-19,Dnipro,15.2,49.3,12.9
2018-12-07,Lviv,1.8,70.8,19.8
2022-06-04,Odesa,-2.2,42.8,3.9
2023-11-24,Odesa,22.1,60.9,12.7
2016-05-23,Lviv,-15.3,83.5,16.0
2017-10-04,Kyiv,29.5,69.6,12.3
2017-01-03,Odesa,33.4,43.7,12.2
2019-07-07,Kharkiv,23.7,70.1,3.6
2015-10-11,Dnipro,10.5,34.6,15.8
2017-08-19,Odesa,16.2,56.6,12.8
2015-01-24,Odesa,-17.5,85.8,15.4
2015-06-28,Odesa,26.8,44.4,3.6
2019-05-05,Kharkiv,-16.7,76.3,16.7
2024-06-21,Kyiv,-13.7,52.3,3.6
2020-07-03,Lviv,-1.5,97.0,9.3
2020-05-12,Kyiv,-1.3,97.4,9.9
2018-03-14,Odesa,9.3,33.5,2.4
2021-09-19,Kyiv,-14.2,90.7,14.5
2017-08-21,Lviv,2.1,50.7,13.5
2017-01-27,Kharkiv,29.9,31.5,3.5
2020-04-04,Kyiv,-11.1,33.3,1.8
2021-10-24,Kyiv,-15.1,83.6,8.3
2021-07-24,Kharkiv,4.8,36.5,6.0
2021-10-12,Lviv,-10.3,72.4,9.9
2024-06-06,Kyiv,-4.2,91.3,1.6
2019-12-20,Kyiv,2.9,35.8,2.0
2015-05-29,Kharkiv,30.6,63.1,6.1
2017-04-10,Dnipro,20.2,49.0,14.5
2023-11-30,Dnipro,-19.9,31.3,12.3
2015-06-01,Odesa,23.4,32.7,17.3
2023-11-24,Lviv,-10.2,69.1,11.0
2020-04-21,Kyiv,-18.5,67.3,1.8
2015-05-03,Kyiv,23.8,71.1,20.0
2020-10-20,Lviv,-14.3,81.0,3.4
2021-01-06,Kharkiv,15.3,65.4,13.8
2018-11-28,Odesa,12.6,59.4,1.3
2020-07-19,Lviv,33.5,75.8,12.9
2015-08-22,Kyiv,-16.5,70.4,19.9
2021-04-14,Kharkiv,-15.9,83.9,2.7
2018-10-17,Dnipro,-12.6,43.2,15.3
2021-01-25,Odesa,20.3,96.8,19.3
2018-08-28,Kyiv,11.8,48.1,2.9
2020-02-29,Kharkiv,10.9,33.2,6.1
2022-10-31,Kyiv,-19.2,94.4,11.1
2018-01-30,Kharkiv,32.8,97.2,15.6
2017-02-11,Dnipro,16.8,45.2,19.0
2015-03-26,Odesa,32.4,72.4,12.7
2018-05-30,Kharkiv,-7.4,58.0,9.0
2022-08-22,Dnipro,10.8,36.1,11.4
2022-09-27,Kharkiv,29.1,71.2,8.5
2015-08-22,Dnipro,-19.5,53.9,3.4
2017-09-10,Kyiv,7.4,31.6,15.8
2018-09-03,Kyiv,-13.2,30.6,8.4
2015-10-23,Kyiv,9.9,76.9,9.5
2016-03-05,Odesa,-19.4,58.7,15.1
2023-07-30,Lviv,-10.5,48.0,11.8
2017-10-21,Kharkiv,4.6,49.1,1.8
2020-01-07,Dnipro,17.5,33.0,3.3
2017-11-26,Lviv,-2.2,70.7,16.3
2020-04-22,Kharkiv,2.5,89.9,5.6
2015-10-24,Kharkiv,26.4,42.1,8.7
2023-05-08,Kyiv,11.4,70.8,12.8
2021-09-28,Kyiv,-8.3,84.9,9.0
2018-03-14,Kharkiv,21.4,55.1,3.3
2020-01-04,Odesa,-18.8,37.7,12.1
2020-03-23,Kyiv,16.7,70.5,13.3
2016-04-20,Kyiv,3.6,34.1,15.2
2022-12-06,Lviv,3.1,49.1,19.5
2018-08-06,Kyiv,-18.6,71.4,16.8
2021-06-01,Dnipro,-16.5,39.6,0.3
2023-07-29,Odesa,1.2,46.2,3.0
2019-07-21,Odesa,-10.7,67.1,6.1
2020-07-13,Kyiv,27.5,70.8,8.9
2018-03-13,Odesa,19.8,81.8,13.8
2022-02-18,Kyiv,-15.9,62.3,1.7
2019-07-10,Lviv,25.1,42.8,3.1
2016-08-09,Dnipro,7.6,48.2,8.6
2019-03-04,Kharkiv,-8.7,90.9,12.7
2023-05-24,Dnipro,15.2,55.3,9.8
2020-07-13,Kharkiv,6.1,54.8,2.1
2020-10-13,Odesa,-14.7,96.7,4.1
2021-09-14,Lviv,7.7,77.8,6.7
2024-06-29,Kyiv,-0.0,73.8,17.3
2018-01-05,Kyiv,4.1,63.3,6.1
2015-11-05,Lviv,-10.5,77.9,4.1
2023-08-09,Lviv,26.2,84.2,2.9
2020-06-03,Kyiv,12.6,68.3,4.1
2019-02-21,Kyiv,6.8,64.2,16.7
2018-12-26,Dnipro,20.1,74.3,15.2
2022-11-03,Lviv,-8.7,34.7,5.7
2016-03-19,Dnipro,18.9,87.4,5.3
2015-10-29,Kharkiv,-15.1,94.6,19.1
2023-12-01,Lviv,30.0,91.7,12.8
2015-11-14,Kyiv,30.9,36.6,1.9
2024-11-05,Kharkiv,10.4,50.3,2.0
2020-11-11,Kharkiv,-4.4,40.0,4.6
2023-04-23,Lviv,-16.2,58.4,13.6
2016-07-13,Dnipro,23.6,55.9,18.5
2021-12-15,Lviv,19.0,88.3,12.1
2022-02-16,Kyiv,18.2,84.4,5.9
2020-04-02,Dnipro,5.7,44.1,8.2
2020-12-05,Lviv,6.8,41.1,10.7
2024-05-13,Dnipro,22.4,48.9,18.4
2017-08-09,Dnipro,-3.2,58.4,3.5
2016-01-15,Kyiv,33.4,79.2,15.8
2024-07-06,Kharkiv,2.8,55.3,16.4
2021-02-04,Dnipro,6.7,80.9,4.4
2022-07-17,Kharkiv,-14.3,65.0,9.5
2021-07-01,Lviv,24.3,71.2,10.9
2018-03-08,Odesa,33.9,33.6,19.9
2016-07-02,Dnipro,-11.7,48.8,11.7
2017-01-15,Kyiv,7.6,59.8,7.6
2021-04-18,Kharkiv,-5.2,98.3,19.5
2021-06-14,Odesa,12.7,71.8,14.1
2016-12-18,Lviv,6.6,73.6,2.1
2024-05-24,Kharkiv,10.8,70.9,18.7
2023-07-14,Odesa,17.4,73.4,11.1
2016-03-31,Dnipro,8.5,96.3,0.4
2018-08-09,Dnipro,-15.5,57.8,6.2
2017-12-24,Kharkiv,-13.7,58.0,5.6
2020-07-27,Odesa,20.3,77.9,19.8
2016-01-21,Dnipro,30.6,66.2,16.8
2021-07-06,Odesa,10.0,94.3,2.7
2017-11-20,Dnipro,23.2,80.1,8.4
2024-03-28,Kharkiv,6.4,92.3,6.4
2016-10-22,Lviv,13.5,60.6,17.9
2016-03-16,Lviv,-4.1,60.2,18.7
2023-04-29,Kharkiv,-11.8,62.1,17.4
2022-12-11,Kharkiv,-8.0,83.7,10.5
2016-09-30,Kharkiv,16.1,78.8,0.5
2021-05-20,Odesa,-18.9,89.0,6.5
2020-10-26,Kharkiv,16.8,87.2,9.8
2019-10-30,Kharkiv,32.3,32.8,15.7
2020-09-16,Dnipro,15.8,39.4,10.8
2016-10-11,Kharkiv,-6.3,90.5,3.0
2017-06-07,Odesa,-8.4,78.7,8.6
2016-12-11,Lviv,14.7,55.0,3.3
2016-10-31,Kharkiv,13.9,45.1,9.0
2021-05-06,Odesa,-8.1,50.1,1.7
2015-08-22,Odesa,0.7,81.3,10.8
2021-12-15,Dnipro,23.2,71.9,2.9
2019-06-13,Lviv,17.1,34.9,5.6
2023-01-20,Dnipro,-15.8,52.2,17.3
2019-07-20,Lviv,14.2,95.3,4.3
2018-07-09,Lviv,-5.7,57.9,18.0
2020-09-28,Lviv,-10.2,76.8,3.6
2023-12-02,Dnipro,-16.6,95.7,14.6
2016-05-19,Odesa,18.4,61.3,3.3
2018-03-25,Kharkiv,10.3,91.0,13.2
2015-05-14,Dnipro,32.4,95.8,9.5
2020-02-09,Kyiv,-7.5,35.5,4.0
2022-10-10,Dnipro,15.2,75.4,18.3
2020-08-25,Dnipro,14.6,76.2,15.3
2017-06-26,Dnipro,-4.5,55.8,13.7
2018-02-11,Kyiv,16.3,92.4,16.5
2019-02-17,Kyiv,34.8,71.7,15.3
2017-05-22,Lviv,15.2,53.9,14.8
2015-12-05,Kharkiv,15.5,62.6,19.0
2021-05-31,Kyiv,31.9,82.3,9.0
2024-08-18,Kharkiv,19.7,30.1,3.6
2017-10-25,Kyiv,26.6,60.3,16.8
2024-11-01,Lviv,-17.2,76.6,1.3
2017-09-15,Lviv,2.4,49.0,5.0
2021-02-16,Lviv,17.2,69.6,11.1
2024-12-15,Kharkiv,8.4,35.2,18.9
2022-11-29,Dnipro,16.4,44.8,4.1
2015-08-20,Dnipro,30.1,57.6,5.1
2021-04-18,Lviv,-13.3,73.8,17.2
2024-01-09,Dnipro,19.6,38.5,6.2
2018-05-19,Odesa,12.8,72.7,0.6
2015-02-19,Dnipro,13.2,53.4,11.8
2018-02-26,Kyiv,-17.6,46.9,5.2
2023-03-06,Odesa,-0.2,58.3,16.4
2018-09-06,Odesa,-6.3,37.2,12.7
2019-09-17,Kyiv,2.6,47.1,11.7
2020-06-10,Odesa,17.2,75.3,1.5
2022-07-14,Kyiv,28.8,53.7,14.2
2019-08-04,Kharkiv,-13.3,86.7,7.8
2024-05-05,Kharkiv,30.4,44.9,6.8
2023-11-14,Lviv,-19.3,79.6,13.8
2019-10-08,Dnipro,-13.2,70.2,17.6
2020-06-15,Dnipro,-9.7,68.8,11.2
2016-07-26,Dnipro,30.4,88.4,2.6
2016-05-19,Odesa,17.2,61.1,17.7
2024-06-06,Kharkiv,-6.1,51.5,1.4
2020-02-20,Lviv,32.2,42.3,10.2
2018-07-08,Kyiv,-10.6,63.6,18.1
2017-08-27,Dnipro,-18.8,41.2,13.0
2024-08-28,Lviv,11.1,61.2,0.1
2015-02-19,Kyiv,31.8,81.8,10.7
2016-02-15,Kyiv,4.3,56.1,15.4
2024-03-16,Lviv,-18.8,91.0,19.8
2017-10-28,Odesa,-1.1,98.2,2.7
2021-12-24,Lviv,32.5,59.0,10.7
2022-11-02,Kyiv,3.1,38.7,6.0
2022-02-25,Dnipro,33.6,98.1,14.9
2024-10-24,Odesa,31.1,61.4,18.3
2024-02-26,Kyiv,-2.0,85.5,17.9
2022-07-03,Dnipro,31.1,93.2,11.7
2017-03-07,Lviv,24.7,77.7,17.2
2023-02-09,Lviv,-19.5,39.7,4.2
2016-08-12,Kharkiv,12.1,74.3,11.9
2024-03-01,Kyiv,5.1,89.4,7.1
2021-12-30,Kharkiv,-1.9,44.0,9.1
2019-11-03,Dnipro,31.8,82.7,4.1
2016-03-11,Kharkiv,-18.5,99.3,9.7
2024-12-04,Kharkiv,26.1,40.1,13.7
2016-06-20,Dnipro,10.3,62.4,18.5
2017-08-23,Dnipro,30.7,49.8,17.2
2021-10-28,Lviv,25.2,75.5,14.2
2021-03-04,Kyiv,-3.0,81.5,15.0
2020-09-29,Odesa,-6.2,55.4,2.5
2017-03-13,Kyiv,-1.4,56.1,11.4
2017-06-13,Kyiv,6.0,94.2,13.5
2022-03-20,Kyiv,9.4,76.3,15.3
2024-12-25,Kharkiv,22.5,65.7,0.3
2022-02-02,Odesa,27.2,80.3,3.2
2023-05-05,Lviv,1.1,43.7,11.2
2021-05-04,Lviv,5.1,65.2,13.6
2022-07-03,Lviv,2.4,76.7,16.9
2020-12-03,Lviv,33.8,99.7,14.4
2016-07-19,Odesa,-9.8,90.1,4.2
2024-03-30,Kharkiv,-12.7,83.9,12.8
2018-12-15,Odesa,31.3,64.9,5.6
2024-02-24,Dnipro,19.5,88.8,8.3
2018-05-09,Kyiv,12.7,68.1,1.5
2018-05-14,Kyiv,25.9,33.8,1.3
2021-11-04,Lviv,8.5,88.2,1.0
2015-08-06,Kyiv,8.3,51.9,4.6
2019-06-05,Odesa,24.5,96.4,16.0
2022-08-16,Kharkiv,12.4,59.8,8.7
2015-02-28,Lviv,15.3,57.4,3.0
2024-12-21,Lviv,16.5,98.6,9.9
2021-08-13,Kharkiv,9.9,44.0,19.9
2021-05-11,Kyiv,-1.9,32.7,13.1
2015-08-05,Dnipro,22.4,30.7,5.2
2019-10-28,Odesa,12.0,65.0,2.8
2024-06-11,Dnipro,0.3,46.3,7.3
2021-09-13,Dnipro,31.3,40.7,5.4
2021-03-15,Odesa,-12.3,99.9,8.1
2023-12-09,Kyiv,4.8,47.8,6.7
2019-06-22,Kyiv,-1.5,43.3,14.5
2021-10-14,Lviv,-6.3,32.4,6.8
2024-09-27,Kyiv,21.3,40.4,12.1
2020-03-17,Dnipro,19.2,95.9,8.2
2022-11-08,Dnipro,12.8,89.3,15.0
2016-06-26,Dnipro,32.7,48.3,13.7
2022-10-02,Odesa,-18.8,81.0,9.8
2015-11-08,Kharkiv,15.5,60.4,7.6
2015-08-01,Kharkiv,31.0,79.2,10.7
2019-02-17,Kyiv,2.8,84.1,8.5
2023-12-23,Kharkiv,0.7,34.1,17.3
2015-06-16,Dnipro,19.7,67.5,2.8
2024-07-13,Dnipro,-19.2,53.5,8.0
2018-06-13,Odesa,13.9,50.2,10.5
2015-03-01,Odesa,-13.1,31.8,2.6
2018-02-07,Dnipro,6.6,86.7,0.6
2021-07-19,Lviv,-13.6,81.6,13.0
2017-05-22,Dnipro,23.3,44.3,10.3
2015-10-13,Odesa,16.2,43.1,15.4
2016-05-19,Lviv,-2.3,80.1,5.6
2017-08-15,Kharkiv,-15.8,70.1,13.1
2021-09-28,Kharkiv,-9.8,31.2,7.4
2024-10-29,Odesa,23.2,67.9,3.9
2021-02-13,Kyiv,21.1,36.4,16.6
2024-05-31,Kyiv,-17.3,95.2,19.6
2021-07-11,Kyiv,-5.7,40.6,2.1
2024-01-17,Kyiv,25.6,70.9,2.9
2016-10-28,Lviv,-14.0,33.5,13.3
2017-11-02,Dnipro,-17.9,60.7,3.0
2023-04-26,Lviv,9.6,93.9,18.4
2018-11-01,Lviv,8.0,75.1,1.2
2022-12-20,Dnipro,18.9,96.6,17.2
2018-02-19,Lviv,23.9,38.4,3.2
2020-06-21,Dnipro,-18.9,51.7,7.7
2016-02-01,Odesa,-9.9,45.7,1.6
2024-09-13,Dnipro,-7.6,50.6,14.1
2022-04-26,Kyiv,-7.3,92.1,14.7
2015-09-10,Dnipro,20.5,78.0,15.6
